transaction_id,customer_id,transaction_date,transaction_type,amount,transaction_status,channel,country,fraud_flag
1104,1334,2023-02-15 23:00:00,DEBIT,36748,SUCCESS,CARD,UK,0
1105,1858,2023-02-16 00:00:00,CREDIT,71568,SUCCESS,CARD,India,0
1106,1434,2023-02-16 01:00:00,DEBIT,26570,SUCCESS,CARD,India,0
1107,1446,2023-02-16 02:00:00,CREDIT,65229,SUCCESS,NETBANKING,Singapore,0
1108,1993,2023-02-16 03:00:00,CREDIT,8428,SUCCESS,UPI,Singapore,0
1109,1307,2023-02-16 04:00:00,CREDIT,6433,SUCCESS,NETBANKING,USA,0
1110,1248,2023-02-16 05:00:00,DEBIT,46738,SUCCESS,CARD,Singapore,0
1111,1165,2023-02-16 06:00:00,CREDIT,11368,SUCCESS,NETBANKING,Singapore,0
1112,1480,2023-02-16 07:00:00,DEBIT,70703,SUCCESS,NETBANKING,USA,0
1113,1983,2023-02-16 08:00:00,CREDIT,17145,SUCCESS,CARD,UAE,0
1114,1334,2023-02-16 09:00:00,DEBIT,40841,SUCCESS,UPI,UAE,0
1115,1541,2023-02-16 10:00:00,CREDIT,88406,SUCCESS,CARD,USA,0
1116,1758,2023-02-16 11:00:00,DEBIT,42870,SUCCESS,CARD,USA,0
1117,1105,2023-02-16 12:00:00,DEBIT,7987,SUCCESS,NETBANKING,UAE,0
1118,1562,2023-02-16 13:00:00,DEBIT,98818,SUCCESS,CARD,UAE,0
1119,1080,2023-02-16 14:00:00,CREDIT,98006,SUCCESS,NETBANKING,UAE,0
1120,1132,2023-02-16 15:00:00,CREDIT,25018,SUCCESS,CARD,UAE,0
1121,1796,2023-02-16 16:00:00,CREDIT,35597,SUCCESS,CARD,UK,0
1122,1899,2023-02-16 17:00:00,DEBIT,93662,SUCCESS,UPI,USA,0
1123,1137,2023-02-16 18:00:00,DEBIT,61109,SUCCESS,CARD,India,0
1124,1183,2023-02-16 19:00:00,DEBIT,12029,SUCCESS,UPI,UK,0
1125,1400,2023-02-16 20:00:00,CREDIT,61862,SUCCESS,CARD,India,0
1126,1329,2023-02-16 21:00:00,CREDIT,79199,SUCCESS,CARD,India,0
1127,1784,2023-02-16 22:00:00,CREDIT,28646,SUCCESS,CARD,Singapore,0
1128,1507,2023-02-16 23:00:00,DEBIT,78524,SUCCESS,UPI,USA,0
1129,1851,2023-02-17 00:00:00,DEBIT,37438,SUCCESS,NETBANKING,UK,1
1130,1983,2023-02-17 01:00:00,DEBIT,34383,SUCCESS,UPI,USA,0
1131,1068,2023-02-17 02:00:00,CREDIT,82594,SUCCESS,CARD,UAE,0
1132,1545,2023-02-17 03:00:00,DEBIT,78270,SUCCESS,NETBANKING,USA,0
1133,1773,2023-02-17 04:00:00,DEBIT,84887,SUCCESS,CARD,India,0
1134,1052,2023-02-17 05:00:00,CREDIT,46666,SUCCESS,UPI,UAE,0
1135,1449,2023-02-17 06:00:00,DEBIT,85564,SUCCESS,UPI,USA,0
1136,1204,2023-02-17 07:00:00,DEBIT,82091,SUCCESS,NETBANKING,USA,0
1137,1125,2023-02-17 08:00:00,DEBIT,92780,SUCCESS,UPI,India,0
1138,1746,2023-02-17 09:00:00,DEBIT,28113,SUCCESS,CARD,UAE,0
1139,1042,2023-02-17 10:00:00,CREDIT,52232,SUCCESS,NETBANKING,India,0
1140,1751,2023-02-17 11:00:00,CREDIT,87512,SUCCESS,CARD,USA,0
1141,1970,2023-02-17 12:00:00,DEBIT,92598,SUCCESS,NETBANKING,UK,0
1142,1882,2023-02-17 13:00:00,CREDIT,28184,SUCCESS,NETBANKING,UK,1
1143,1110,2023-02-17 14:00:00,DEBIT,21243,SUCCESS,CARD,Singapore,0
1144,1760,2023-02-17 15:00:00,DEBIT,91727,SUCCESS,UPI,UK,0
1145,1662,2023-02-17 16:00:00,DEBIT,14279,SUCCESS,CARD,UAE,0
1146,1182,2023-02-17 17:00:00,DEBIT,98443,SUCCESS,UPI,Singapore,0
1147,1847,2023-02-17 18:00:00,CREDIT,58826,SUCCESS,UPI,UAE,0
1148,1094,2023-02-17 19:00:00,CREDIT,10322,SUCCESS,CARD,UK,0
1149,1970,2023-02-17 20:00:00,CREDIT,60065,SUCCESS,NETBANKING,UK,0
1150,1373,2023-02-17 21:00:00,CREDIT,64168,SUCCESS,CARD,USA,0
1151,1911,2023-02-17 22:00:00,CREDIT,24049,SUCCESS,NETBANKING,UAE,1
1152,1519,2023-02-17 23:00:00,CREDIT,16216,SUCCESS,UPI,India,0
1153,1899,2023-02-18 00:00:00,DEBIT,51152,SUCCESS,NETBANKING,USA,0
1154,1359,2023-02-18 01:00:00,DEBIT,51469,SUCCESS,CARD,UAE,0
1155,1899,2023-02-18 02:00:00,CREDIT,48917,SUCCESS,NETBANKING,Singapore,0
1156,1695,2023-02-18 03:00:00,CREDIT,83303,SUCCESS,UPI,UAE,0
1157,1280,2023-02-18 04:00:00,DEBIT,74411,SUCCESS,UPI,Singapore,0
1158,1194,2023-02-18 05:00:00,CREDIT,29755,SUCCESS,NETBANKING,Singapore,0
1159,1863,2023-02-18 06:00:00,CREDIT,57902,SUCCESS,UPI,UK,0
1160,1194,2023-02-18 07:00:00,CREDIT,47732,SUCCESS,UPI,India,0
1161,1666,2023-02-18 08:00:00,DEBIT,14293,SUCCESS,NETBANKING,UAE,1
1162,1092,2023-02-18 09:00:00,CREDIT,80312,SUCCESS,UPI,India,0
1163,1671,2023-02-18 10:00:00,DEBIT,30876,SUCCESS,NETBANKING,Singapore,0
1164,1945,2023-02-18 11:00:00,CREDIT,43325,SUCCESS,NETBANKING,UK,0
1165,1060,2023-02-18 12:00:00,DEBIT,60110,FAILED,UPI,India,0
1166,1633,2023-02-18 13:00:00,CREDIT,82835,SUCCESS,NETBANKING,USA,0
1167,1050,2023-02-18 14:00:00,DEBIT,65551,SUCCESS,UPI,Singapore,0
1168,1402,2023-02-18 15:00:00,DEBIT,48912,SUCCESS,UPI,USA,0
1169,1788,2023-02-18 16:00:00,DEBIT,80702,SUCCESS,UPI,India,0
1170,1004,2023-02-18 17:00:00,DEBIT,18995,SUCCESS,CARD,India,0
1171,1465,2023-02-18 18:00:00,DEBIT,65882,SUCCESS,UPI,India,0
1172,1603,2023-02-18 19:00:00,DEBIT,21309,SUCCESS,NETBANKING,UAE,0
1173,1681,2023-02-18 20:00:00,DEBIT,82436,SUCCESS,NETBANKING,Singapore,0
1174,1828,2023-02-18 21:00:00,DEBIT,61907,SUCCESS,NETBANKING,Singapore,0
1175,1533,2023-02-18 22:00:00,CREDIT,23186,FAILED,CARD,Singapore,0
1176,1404,2023-02-18 23:00:00,CREDIT,85737,FAILED,CARD,UAE,0
1177,1837,2023-02-19 00:00:00,CREDIT,82127,SUCCESS,NETBANKING,India,0
1178,1512,2023-02-19 01:00:00,DEBIT,27307,SUCCESS,NETBANKING,India,0
1179,1644,2023-02-19 02:00:00,CREDIT,20997,SUCCESS,CARD,USA,0
1180,1232,2023-02-19 03:00:00,CREDIT,63183,SUCCESS,NETBANKING,UAE,0
1181,1523,2023-02-19 04:00:00,DEBIT,95128,SUCCESS,UPI,UK,0
1182,1345,2023-02-19 05:00:00,DEBIT,67057,SUCCESS,UPI,UAE,0
1183,1045,2023-02-19 06:00:00,DEBIT,97651,SUCCESS,NETBANKING,USA,0
1184,1545,2023-02-19 07:00:00,CREDIT,78606,SUCCESS,UPI,USA,0
1185,1944,2023-02-19 08:00:00,DEBIT,7383,SUCCESS,NETBANKING,USA,0
1186,1077,2023-02-19 09:00:00,CREDIT,94124,SUCCESS,CARD,India,0
1187,1729,2023-02-19 10:00:00,CREDIT,81581,SUCCESS,NETBANKING,UK,0
1188,1812,2023-02-19 11:00:00,CREDIT,355,SUCCESS,CARD,USA,0
1189,1922,2023-02-19 12:00:00,CREDIT,76655,SUCCESS,UPI,Singapore,0
1190,1072,2023-02-19 13:00:00,CREDIT,15587,FAILED,UPI,India,0
1191,1793,2023-02-19 14:00:00,DEBIT,19446,SUCCESS,UPI,UK,0
1192,1248,2023-02-19 15:00:00,CREDIT,35150,SUCCESS,NETBANKING,Singapore,0
1193,1046,2023-02-19 16:00:00,DEBIT,8844,SUCCESS,CARD,UK,0
1194,1120,2023-02-19 17:00:00,DEBIT,24856,SUCCESS,CARD,UK,0
1195,1213,2023-02-19 18:00:00,CREDIT,61696,SUCCESS,UPI,Singapore,0
1196,1238,2023-02-19 19:00:00,DEBIT,83497,SUCCESS,UPI,UAE,0
1197,1055,2023-02-19 20:00:00,CREDIT,25246,SUCCESS,CARD,UK,0
1198,1349,2023-02-19 21:00:00,DEBIT,55132,SUCCESS,NETBANKING,UAE,0
1199,1106,2023-02-19 22:00:00,CREDIT,42787,SUCCESS,UPI,UK,0
1200,1830,2023-02-19 23:00:00,CREDIT,46203,SUCCESS,NETBANKING,Singapore,0
1201,1047,2023-02-20 00:00:00,CREDIT,22076,SUCCESS,UPI,UK,0
1202,1572,2023-02-20 01:00:00,DEBIT,62963,SUCCESS,UPI,USA,0
1203,1336,2023-02-20 02:00:00,DEBIT,691,SUCCESS,NETBANKING,USA,0
1204,1025,2023-02-20 03:00:00,CREDIT,6377,SUCCESS,NETBANKING,UK,0
1205,1803,2023-02-20 04:00:00,DEBIT,61960,SUCCESS,NETBANKING,Singapore,0
1206,1256,2023-02-20 05:00:00,DEBIT,2360,SUCCESS,NETBANKING,Singapore,0
1207,1007,2023-02-20 06:00:00,DEBIT,65983,SUCCESS,CARD,India,0
1208,1624,2023-02-20 07:00:00,DEBIT,24841,SUCCESS,CARD,Singapore,0
1209,1866,2023-02-20 08:00:00,DEBIT,37311,SUCCESS,UPI,UAE,0
1210,1252,2023-02-20 09:00:00,DEBIT,41642,FAILED,UPI,UK,0
1211,1691,2023-02-20 10:00:00,DEBIT,6969,SUCCESS,UPI,USA,0
1212,1718,2023-02-20 11:00:00,CREDIT,93718,FAILED,CARD,Singapore,0
1213,1302,2023-02-20 12:00:00,CREDIT,87716,SUCCESS,NETBANKING,USA,0
1214,1638,2023-02-20 13:00:00,CREDIT,64832,SUCCESS,UPI,India,0
1215,1055,2023-02-20 14:00:00,DEBIT,94615,SUCCESS,CARD,UK,0
1216,1725,2023-02-20 15:00:00,DEBIT,19522,SUCCESS,UPI,Singapore,0
1217,1525,2023-02-20 16:00:00,CREDIT,35713,SUCCESS,CARD,USA,0
1218,1473,2023-02-20 17:00:00,DEBIT,57116,SUCCESS,NETBANKING,Singapore,0
1219,1027,2023-02-20 18:00:00,DEBIT,60210,SUCCESS,CARD,India,0
1220,1982,2023-02-20 19:00:00,CREDIT,88629,SUCCESS,NETBANKING,USA,0
1221,1077,2023-02-20 20:00:00,DEBIT,78022,SUCCESS,UPI,USA,0
1222,1215,2023-02-20 21:00:00,CREDIT,34133,SUCCESS,NETBANKING,UK,0
1223,1385,2023-02-20 22:00:00,CREDIT,45313,SUCCESS,CARD,UK,0
1224,1364,2023-02-20 23:00:00,DEBIT,62093,SUCCESS,UPI,USA,0
1225,1665,2023-02-21 00:00:00,DEBIT,13038,SUCCESS,UPI,UK,0
1226,1525,2023-02-21 01:00:00,CREDIT,76795,FAILED,CARD,USA,0
1227,1698,2023-02-21 02:00:00,DEBIT,2374,SUCCESS,NETBANKING,UAE,0
1228,1311,2023-02-21 03:00:00,DEBIT,84490,SUCCESS,CARD,Singapore,0
1229,1882,2023-02-21 04:00:00,CREDIT,31915,SUCCESS,NETBANKING,UAE,0
1230,1006,2023-02-21 05:00:00,CREDIT,76118,SUCCESS,NETBANKING,UAE,0
1231,1002,2023-02-21 06:00:00,DEBIT,19061,SUCCESS,UPI,Singapore,0
1232,1622,2023-02-21 07:00:00,CREDIT,20144,SUCCESS,NETBANKING,USA,0
1233,1918,2023-02-21 08:00:00,DEBIT,99472,SUCCESS,UPI,USA,0
1234,1749,2023-02-21 09:00:00,DEBIT,22075,SUCCESS,CARD,UK,1
1235,1362,2023-02-21 10:00:00,DEBIT,14806,SUCCESS,CARD,India,0
1236,1750,2023-02-21 11:00:00,CREDIT,6074,SUCCESS,UPI,USA,0
1237,1507,2023-02-21 12:00:00,DEBIT,76564,SUCCESS,UPI,Singapore,0
1238,1273,2023-02-21 13:00:00,CREDIT,21313,SUCCESS,NETBANKING,India,0
1239,1505,2023-02-21 14:00:00,CREDIT,2050,SUCCESS,UPI,Singapore,0
1240,1805,2023-02-21 15:00:00,CREDIT,85113,SUCCESS,CARD,Singapore,0
1241,1738,2023-02-21 16:00:00,CREDIT,10511,SUCCESS,UPI,Singapore,0
1242,1882,2023-02-21 17:00:00,DEBIT,87331,SUCCESS,UPI,India,0
1243,1014,2023-02-21 18:00:00,DEBIT,46256,SUCCESS,UPI,UAE,0
1244,1191,2023-02-21 19:00:00,CREDIT,62844,SUCCESS,NETBANKING,Singapore,0
1245,1984,2023-02-21 20:00:00,DEBIT,17871,SUCCESS,UPI,UK,0
1246,1630,2023-02-21 21:00:00,CREDIT,69910,SUCCESS,NETBANKING,USA,1
1247,1484,2023-02-21 22:00:00,DEBIT,35153,SUCCESS,NETBANKING,USA,0
1248,1027,2023-02-21 23:00:00,CREDIT,52176,SUCCESS,UPI,USA,0
1249,1713,2023-02-22 00:00:00,DEBIT,7145,FAILED,NETBANKING,India,0
1250,1038,2023-02-22 01:00:00,DEBIT,57723,SUCCESS,UPI,UK,0
1251,1952,2023-02-22 02:00:00,DEBIT,29814,SUCCESS,CARD,UK,0
1252,1272,2023-02-22 03:00:00,CREDIT,34486,SUCCESS,CARD,UK,0
1253,1230,2023-02-22 04:00:00,CREDIT,8662,SUCCESS,NETBANKING,UK,0
1254,1085,2023-02-22 05:00:00,DEBIT,55148,FAILED,CARD,UK,0
1255,1473,2023-02-22 06:00:00,CREDIT,93395,SUCCESS,UPI,UAE,0
1256,1125,2023-02-22 07:00:00,CREDIT,12126,SUCCESS,NETBANKING,UK,0
1257,1811,2023-02-22 08:00:00,CREDIT,31689,SUCCESS,UPI,UK,0
1258,1536,2023-02-22 09:00:00,DEBIT,97374,SUCCESS,NETBANKING,India,0
1259,1144,2023-02-22 10:00:00,DEBIT,26944,SUCCESS,NETBANKING,India,1
1260,1524,2023-02-22 11:00:00,DEBIT,23547,SUCCESS,NETBANKING,UK,0
1261,1211,2023-02-22 12:00:00,CREDIT,90515,SUCCESS,NETBANKING,UAE,0
1262,1024,2023-02-22 13:00:00,CREDIT,77602,SUCCESS,CARD,UK,0
1263,1579,2023-02-22 14:00:00,DEBIT,83368,SUCCESS,CARD,UK,0
1264,1393,2023-02-22 15:00:00,DEBIT,54808,SUCCESS,CARD,UK,0
1265,1066,2023-02-22 16:00:00,CREDIT,64025,SUCCESS,NETBANKING,Singapore,0
1266,1232,2023-02-22 17:00:00,DEBIT,70925,SUCCESS,CARD,UAE,0
1267,1108,2023-02-22 18:00:00,CREDIT,51674,SUCCESS,NETBANKING,USA,0
1268,1145,2023-02-22 19:00:00,DEBIT,85648,SUCCESS,CARD,UK,0
1269,1110,2023-02-22 20:00:00,CREDIT,18912,SUCCESS,NETBANKING,USA,0
1270,1227,2023-02-22 21:00:00,DEBIT,55409,SUCCESS,CARD,UAE,0
1271,1110,2023-02-22 22:00:00,DEBIT,64330,SUCCESS,CARD,UK,0
1272,1469,2023-02-22 23:00:00,DEBIT,41728,SUCCESS,CARD,USA,0
1273,1033,2023-02-23 00:00:00,CREDIT,40681,SUCCESS,NETBANKING,USA,0
1274,1622,2023-02-23 01:00:00,DEBIT,46728,SUCCESS,NETBANKING,UAE,0
1275,1775,2023-02-23 02:00:00,CREDIT,88728,SUCCESS,CARD,UK,0
1276,1935,2023-02-23 03:00:00,CREDIT,25205,SUCCESS,NETBANKING,Singapore,0
1277,1368,2023-02-23 04:00:00,DEBIT,79930,SUCCESS,UPI,UAE,0
1278,1747,2023-02-23 05:00:00,DEBIT,69257,SUCCESS,CARD,Singapore,0
1279,1594,2023-02-23 06:00:00,DEBIT,32542,SUCCESS,CARD,UK,0
1280,1553,2023-02-23 07:00:00,DEBIT,87335,SUCCESS,UPI,USA,0
1281,1424,2023-02-23 08:00:00,CREDIT,2447,SUCCESS,NETBANKING,UAE,0
1282,1612,2023-02-23 09:00:00,CREDIT,95122,SUCCESS,NETBANKING,UAE,0
1283,1517,2023-02-23 10:00:00,CREDIT,47750,SUCCESS,NETBANKING,UAE,0
1284,1691,2023-02-23 11:00:00,DEBIT,17210,SUCCESS,CARD,India,0
1285,1281,2023-02-23 12:00:00,DEBIT,62270,SUCCESS,CARD,UK,0
1286,1319,2023-02-23 13:00:00,DEBIT,5023,SUCCESS,CARD,India,0
1287,1737,2023-02-23 14:00:00,CREDIT,51901,SUCCESS,CARD,UAE,0
1288,1442,2023-02-23 15:00:00,CREDIT,62871,FAILED,CARD,UAE,0
1289,1951,2023-02-23 16:00:00,DEBIT,81247,FAILED,NETBANKING,Singapore,0
1290,1314,2023-02-23 17:00:00,CREDIT,48235,SUCCESS,UPI,India,0
1291,1876,2023-02-23 18:00:00,DEBIT,19299,FAILED,NETBANKING,USA,0
1292,1965,2023-02-23 19:00:00,DEBIT,9166,SUCCESS,NETBANKING,UK,0
1293,1740,2023-02-23 20:00:00,DEBIT,52236,SUCCESS,CARD,USA,0
1294,1376,2023-02-23 21:00:00,CREDIT,92390,SUCCESS,UPI,USA,0
1295,1288,2023-02-23 22:00:00,CREDIT,36675,SUCCESS,UPI,UK,0
1296,1436,2023-02-23 23:00:00,CREDIT,89896,SUCCESS,NETBANKING,UAE,0
1297,1661,2023-02-24 00:00:00,CREDIT,46833,SUCCESS,UPI,Singapore,0
1298,1276,2023-02-24 01:00:00,CREDIT,17091,SUCCESS,NETBANKING,UAE,0
1299,1709,2023-02-24 02:00:00,DEBIT,22653,SUCCESS,NETBANKING,UAE,0
1300,1581,2023-02-24 03:00:00,DEBIT,89810,SUCCESS,NETBANKING,India,0
1301,1502,2023-02-24 04:00:00,CREDIT,87593,SUCCESS,NETBANKING,USA,0
1302,1623,2023-02-24 05:00:00,CREDIT,734,SUCCESS,CARD,USA,0
1303,1515,2023-02-24 06:00:00,CREDIT,95517,SUCCESS,UPI,USA,0
1304,1349,2023-02-24 07:00:00,CREDIT,12871,SUCCESS,CARD,Singapore,0
1305,1842,2023-02-24 08:00:00,DEBIT,18398,SUCCESS,CARD,Singapore,0
1306,1445,2023-02-24 09:00:00,CREDIT,79976,SUCCESS,CARD,Singapore,0
1307,1829,2023-02-24 10:00:00,CREDIT,98992,SUCCESS,NETBANKING,UK,1
1308,1349,2023-02-24 11:00:00,CREDIT,36099,SUCCESS,NETBANKING,Singapore,0
1309,1606,2023-02-24 12:00:00,DEBIT,71987,SUCCESS,CARD,India,0
1310,1663,2023-02-24 13:00:00,DEBIT,59748,SUCCESS,CARD,India,0
1311,1822,2023-02-24 14:00:00,CREDIT,62768,SUCCESS,UPI,UAE,0
1312,1136,2023-02-24 15:00:00,DEBIT,69474,SUCCESS,CARD,UAE,0
1313,1758,2023-02-24 16:00:00,DEBIT,67609,SUCCESS,NETBANKING,UAE,0
1314,1898,2023-02-24 17:00:00,DEBIT,75883,SUCCESS,CARD,UAE,0
1315,1242,2023-02-24 18:00:00,CREDIT,44540,SUCCESS,UPI,India,0
1316,1542,2023-02-24 19:00:00,DEBIT,31755,SUCCESS,UPI,UAE,0
1317,1039,2023-02-24 20:00:00,DEBIT,43139,SUCCESS,CARD,India,0
1318,1228,2023-02-24 21:00:00,DEBIT,55355,SUCCESS,UPI,Singapore,0
1319,1547,2023-02-24 22:00:00,DEBIT,72319,SUCCESS,UPI,Singapore,0
1320,1919,2023-02-24 23:00:00,DEBIT,55089,SUCCESS,NETBANKING,UK,0
1321,1222,2023-02-25 00:00:00,CREDIT,11344,SUCCESS,UPI,UAE,0
1322,1005,2023-02-25 01:00:00,DEBIT,94694,SUCCESS,UPI,Singapore,0
1323,1321,2023-02-25 02:00:00,DEBIT,58695,SUCCESS,CARD,Singapore,0
1324,1467,2023-02-25 03:00:00,DEBIT,39651,SUCCESS,NETBANKING,USA,0
1325,1731,2023-02-25 04:00:00,CREDIT,63330,SUCCESS,UPI,USA,0
1326,1074,2023-02-25 05:00:00,DEBIT,28471,FAILED,CARD,India,0
1327,1003,2023-02-25 06:00:00,DEBIT,69458,SUCCESS,CARD,UK,0
1328,1846,2023-02-25 07:00:00,CREDIT,28978,SUCCESS,CARD,USA,1
1329,1645,2023-02-25 08:00:00,DEBIT,36257,SUCCESS,CARD,UK,0
1330,1117,2023-02-25 09:00:00,DEBIT,6014,SUCCESS,CARD,Singapore,0
1331,1880,2023-02-25 10:00:00,DEBIT,83800,FAILED,CARD,India,0
1332,1605,2023-02-25 11:00:00,CREDIT,27280,SUCCESS,UPI,UK,0
1333,1503,2023-02-25 12:00:00,CREDIT,3788,SUCCESS,NETBANKING,USA,0
1334,1997,2023-02-25 13:00:00,DEBIT,80319,SUCCESS,NETBANKING,Singapore,0
1335,1946,2023-02-25 14:00:00,CREDIT,78716,SUCCESS,CARD,UAE,1
1336,1573,2023-02-25 15:00:00,DEBIT,96589,SUCCESS,CARD,Singapore,1
1337,1440,2023-02-25 16:00:00,DEBIT,10016,SUCCESS,NETBANKING,USA,0
1338,1193,2023-02-25 17:00:00,DEBIT,56463,SUCCESS,UPI,USA,1
1339,1846,2023-02-25 18:00:00,CREDIT,95313,SUCCESS,CARD,UAE,0
1340,1714,2023-02-25 19:00:00,DEBIT,27460,SUCCESS,NETBANKING,Singapore,0
1341,1391,2023-02-25 20:00:00,CREDIT,37905,FAILED,NETBANKING,UK,0
1342,1025,2023-02-25 21:00:00,CREDIT,13553,SUCCESS,CARD,UK,0
1343,1434,2023-02-25 22:00:00,CREDIT,22803,SUCCESS,NETBANKING,Singapore,0
1344,1172,2023-02-25 23:00:00,CREDIT,59121,SUCCESS,UPI,UK,0
1345,1299,2023-02-26 00:00:00,DEBIT,74276,SUCCESS,NETBANKING,Singapore,0
1346,1644,2023-02-26 01:00:00,DEBIT,94899,SUCCESS,CARD,Singapore,0
1347,1325,2023-02-26 02:00:00,CREDIT,98485,SUCCESS,CARD,USA,0
1348,1409,2023-02-26 03:00:00,DEBIT,81714,SUCCESS,NETBANKING,India,0
1349,1117,2023-02-26 04:00:00,CREDIT,89019,SUCCESS,NETBANKING,USA,0
1350,1835,2023-02-26 05:00:00,DEBIT,81172,SUCCESS,CARD,UK,0
1351,1786,2023-02-26 06:00:00,DEBIT,7510,SUCCESS,UPI,India,0
1352,1723,2023-02-26 07:00:00,DEBIT,81562,SUCCESS,NETBANKING,Singapore,0
1353,1224,2023-02-26 08:00:00,CREDIT,48368,SUCCESS,UPI,UK,0
1354,1531,2023-02-26 09:00:00,DEBIT,34348,SUCCESS,UPI,UAE,0
1355,1112,2023-02-26 10:00:00,CREDIT,31259,SUCCESS,CARD,UK,0
1356,1139,2023-02-26 11:00:00,DEBIT,42139,SUCCESS,CARD,India,0
1357,1558,2023-02-26 12:00:00,CREDIT,47900,SUCCESS,CARD,India,0
1358,1000,2023-02-26 13:00:00,DEBIT,40861,SUCCESS,UPI,Singapore,0
1359,1089,2023-02-26 14:00:00,DEBIT,94726,SUCCESS,CARD,UAE,0
1360,1653,2023-02-26 15:00:00,DEBIT,86203,SUCCESS,CARD,Singapore,0
1361,1319,2023-02-26 16:00:00,CREDIT,43763,SUCCESS,UPI,UAE,0
1362,1549,2023-02-26 17:00:00,DEBIT,81003,SUCCESS,UPI,UAE,0
1363,1804,2023-02-26 18:00:00,CREDIT,40512,SUCCESS,UPI,Singapore,0
1364,1893,2023-02-26 19:00:00,DEBIT,35467,SUCCESS,UPI,UK,0
1365,1138,2023-02-26 20:00:00,CREDIT,5913,FAILED,NETBANKING,USA,0
1366,1510,2023-02-26 21:00:00,CREDIT,59994,SUCCESS,CARD,UAE,0
1367,1867,2023-02-26 22:00:00,DEBIT,51544,SUCCESS,NETBANKING,India,0
1368,1844,2023-02-26 23:00:00,CREDIT,34369,SUCCESS,UPI,Singapore,0
1369,1258,2023-02-27 00:00:00,CREDIT,61848,SUCCESS,UPI,UK,0
1370,1672,2023-02-27 01:00:00,CREDIT,41290,SUCCESS,UPI,UAE,0
1371,1901,2023-02-27 02:00:00,CREDIT,40418,SUCCESS,UPI,UK,1
1372,1689,2023-02-27 03:00:00,DEBIT,37118,SUCCESS,UPI,Singapore,1
1373,1009,2023-02-27 04:00:00,DEBIT,39859,FAILED,CARD,India,0
1374,1260,2023-02-27 05:00:00,CREDIT,16598,SUCCESS,NETBANKING,UAE,0
1375,1918,2023-02-27 06:00:00,CREDIT,26089,SUCCESS,NETBANKING,UAE,0
1376,1649,2023-02-27 07:00:00,CREDIT,25668,SUCCESS,CARD,UK,0
1377,1171,2023-02-27 08:00:00,CREDIT,66677,SUCCESS,CARD,Singapore,0
1378,1897,2023-02-27 09:00:00,DEBIT,30199,FAILED,CARD,USA,0
1379,1012,2023-02-27 10:00:00,DEBIT,90000,FAILED,NETBANKING,UAE,0
1380,1167,2023-02-27 11:00:00,CREDIT,40739,SUCCESS,NETBANKING,India,0
1381,1641,2023-02-27 12:00:00,CREDIT,23582,SUCCESS,UPI,UAE,0
1382,1595,2023-02-27 13:00:00,CREDIT,69312,SUCCESS,NETBANKING,UAE,0
1383,1320,2023-02-27 14:00:00,DEBIT,55361,FAILED,NETBANKING,USA,0
1384,1318,2023-02-27 15:00:00,DEBIT,87417,SUCCESS,CARD,USA,0
1385,1612,2023-02-27 16:00:00,CREDIT,30148,SUCCESS,NETBANKING,Singapore,0
1386,1328,2023-02-27 17:00:00,CREDIT,3165,FAILED,UPI,UAE,0
1387,1784,2023-02-27 18:00:00,DEBIT,2136,SUCCESS,NETBANKING,UAE,0
1388,1776,2023-02-27 19:00:00,DEBIT,35914,SUCCESS,CARD,UK,0
1389,1970,2023-02-27 20:00:00,CREDIT,59794,SUCCESS,CARD,UK,0
1390,1910,2023-02-27 21:00:00,CREDIT,17024,SUCCESS,UPI,India,0
1391,1919,2023-02-27 22:00:00,CREDIT,60304,SUCCESS,UPI,India,0
1392,1549,2023-02-27 23:00:00,DEBIT,32944,SUCCESS,NETBANKING,UK,0
1393,1418,2023-02-28 00:00:00,CREDIT,82043,SUCCESS,UPI,India,0
1394,1605,2023-02-28 01:00:00,CREDIT,21618,SUCCESS,UPI,UAE,0
1395,1094,2023-02-28 02:00:00,DEBIT,17159,SUCCESS,CARD,USA,0
1396,1816,2023-02-28 03:00:00,CREDIT,23152,SUCCESS,CARD,UAE,0
1397,1580,2023-02-28 04:00:00,DEBIT,69903,SUCCESS,NETBANKING,UK,0
1398,1317,2023-02-28 05:00:00,CREDIT,71624,SUCCESS,NETBANKING,Singapore,0
1399,1955,2023-02-28 06:00:00,CREDIT,93610,SUCCESS,NETBANKING,Singapore,0
1400,1235,2023-02-28 07:00:00,DEBIT,89672,SUCCESS,NETBANKING,UK,0
1401,1945,2023-02-28 08:00:00,CREDIT,8780,SUCCESS,CARD,UAE,0
1402,1333,2023-02-28 09:00:00,DEBIT,67121,SUCCESS,NETBANKING,India,0
1403,1884,2023-02-28 10:00:00,DEBIT,80349,SUCCESS,NETBANKING,India,0
1404,1375,2023-02-28 11:00:00,CREDIT,20143,SUCCESS,UPI,Singapore,0
1405,1458,2023-02-28 12:00:00,DEBIT,2519,SUCCESS,NETBANKING,UK,0
1406,1136,2023-02-28 13:00:00,CREDIT,56992,SUCCESS,UPI,UK,0
1407,1929,2023-02-28 14:00:00,DEBIT,17240,SUCCESS,CARD,USA,0
1408,1587,2023-02-28 15:00:00,CREDIT,43584,SUCCESS,NETBANKING,Singapore,0
1409,1994,2023-02-28 16:00:00,DEBIT,63969,SUCCESS,UPI,UK,0
1410,1546,2023-02-28 17:00:00,CREDIT,45310,SUCCESS,NETBANKING,USA,0
